imei,total_km,total_duration_min,n_points,n_trips,meaningful_trip_cnt,meaningful_trip_ratio,harsh_brake_cnt,harsh_accel_cnt,severe_brake_cnt,speeding_cnt,harsh_brake_per_km,harsh_accel_per_km,speeding_per_km,km_per_hour,harsh_brake_per_hour,harsh_accel_per_hour,speeding_per_hour,night_ratio,avg_speed,avg_speed_moving,speed_p95_kmh,accel_p95,brake_p95,decel_kmhps_p95,mean_trip_dist_km,mean_trip_duration_min,mean_moving_share
5840a7929a87bb2acc03d8ba0849b854400d58e4544b6b258d83d21fd8deb87e,24.246666666666663,65.53333333333333,738,5,5,1.0,0,0,0,0,0.0,0.0,0.0,22.199389623601217,0.0,0.0,0.0,0.0,18.869359410945965,23.707252641348262,45.92,0.7225925925925923,0.6786111111111109,2.443,4.849333333333332,13.106666666666666,0.768020317844943
587e0b2498e72a1c81fb61336d36a8106dce44d980bd247a7fd18cc76c3a7d60,103.57972222222222,65.63333333333334,751,10,1,0.1,1,2,0,0,0.009654399322046626,0.019308798644093253,0.0,94.68943626206195,0.9141696292534282,1.8283392585068563,0.0,0.0,9.690633423180593,10.070658263305322,18.689999999999987,0.09020833333333324,0.11083333333333292,0.39899999999999863,10.357972222222221,6.563333333333334,0.09622641509433963
58c63b27ac839a127d3c8b4cac1a956903d4a8681e1b3b2c612fb946f526fd97,8.445277777777779,62.03333333333333,699,6,3,0.5,0,0,0,0,0.0,0.0,0.0,8.168457818377219,0.0,0.0,0.0,0.0,4.316085061841796,6.3631418390590495,13.033333333333331,0.22515432098765423,0.23124999999999982,0.8324999999999992,1.4075462962962966,10.338888888888889,0.3365645582779712
58d70024d44f70836558d2f1f29d12ec6523e6f797154f635664c3c3c614caca,44.781388888888884,95.31666666666666,1020,6,5,0.8333333333333334,1,0,0,0,0.022330705340140065,0.0,0.0,28.189019059276095,0.6294806784402868,0.0,0.0,0.0,20.087330947213676,27.158617938384776,52.05833333333333,0.5145833333333332,0.6422839506172838,2.3122222222222217,7.463564814814814,15.886111111111111,0.5977622466619483
59124513a25499d017d1fbc912566653892eac7c2236be151bf84ec37b24a9b3,0.0,0.0,2,2,0,0.0,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592d1219f4c291102c7909f109659674011008f2d9e8d92078e3bf7a0bf7abc3,0.0,0.0,7,7,0,0.0,0,0,0,0,,,,,,,,0.42857142857142855,1.2857142857142858,1.2857142857142858,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.42857142857142855
59d0c862324d7a3e0f47aa824ef242868f59c190daa5fb392bd0f435706218cc,4.928333333333333,29.983333333333334,306,4,3,0.75,0,0,0,0,0.0,0.0,0.0,9.862145636464701,0.0,0.0,0.0,0.0,8.17299172737375,16.69962887989204,30.39999999999999,0.4462962962962963,0.38888888888888884,1.4000000000000001,1.2320833333333332,7.495833333333334,0.3551717495987159
5caaaeb74f9ac2ae91fa3c7d26513cddd371176148d0de6d6f76b369d67b6ce7,15.3,29.016666666666666,293,4,1,0.25,0,0,0,0,0.0,0.0,0.0,31.636990235496842,0.0,0.0,0.0,0.25,8.705172413793104,10.017857142857142,23.775000000000006,0.15046296296296294,0.150462962962963,0.5416666666666666,3.825,7.254166666666666,0.21724137931034482
5cba5908dc9494c75d562de333f076eebba755f5fbe15973fceb1ba036cdb174,10.819722222222222,59.56666666666666,647,8,5,0.625,0,0,0,0,0.0,0.0,0.0,10.898433128147733,0.0,0.0,0.0,0.0,6.925024538735919,10.282237312219332,20.15624999999999,0.3463541666666663,0.3403935185185184,1.2254166666666664,1.3524652777777777,7.445833333333333,0.4015819630948002
5da5a92caa4b9bfa1afe2ab7578e2f84ef3266d6bba647134e094914427fef0c,167.76,145.71666666666667,1654,19,9,0.47368421052631576,2,2,0,0,0.011921793037672867,0.011921793037672867,0.0,69.07651835754318,0.8235159556216401,0.8235159556216401,0.0,0.15789473684210525,17.867597137877443,21.134063120949257,34.33684210526315,0.43562378167641325,0.4354097048175995,1.5674749373433583,8.829473684210527,7.669298245614035,0.44808384876247165
5e268b1ae6a38dc83f854a74b3493ef871d1c28ca554d2eb53762c5ee56a0a6f,0.0,0.0,12,12,0,0.0,0,0,0,0,,,,,,,,0.3333333333333333,1.4166666666666667,1.4166666666666667,1.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.5833333333333334
5ff32ea42cb44d4d2e57344d0f33eb77bdfbe9986fac927b31fd1c10fee3c06a,0.8049999999999999,3.066666666666667,34,4,1,0.25,0,0,0,0,0.0,0.0,0.0,15.749999999999998,0.0,0.0,0.0,0.0,4.361111111111111,4.528846153846154,7.25,0.1291666666666666,0.13541666666666663,0.4875,0.20124999999999998,0.7666666666666667,0.24074074074074073
6073b696c96a7f15ea2732461bf6feeb24f247ae4e14301b0d2cd86cb22e832b,0.0,0.0,2,2,0,0.0,0,0,0,0,,,,,,,,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5
6129f34722d0455e326a53b67b9ae846c1ed65dcc7bcbf0a751b66a57f339cc4,30.209027777777777,79.88333333333333,855,9,4,0.4444444444444444,1,1,0,0,0.03310268729454496,0.03310268729454496,0.0,22.689860212810352,0.7510953473815982,0.7510953473815982,0.0,0.0,12.113270342735493,16.044871490434307,31.849999999999984,0.35007716049382664,0.5488683127572014,1.975925925925925,3.3565586419753086,8.875925925925925,0.4059001453932645
62a80469ebcdbb99381e5c63eea1804284413f2710db1966517e87b747b4cb37,21.437083333333334,68.73333333333333,686,13,9,0.6923076923076923,0,0,0,0,0.0,0.0,0.0,18.71326382153249,0.0,0.0,0.0,0.07692307692307693,10.730170334621695,16.253120280255082,29.980769230769223,0.43728632478632445,0.40940170940170934,1.4738461538461536,1.6490064102564104,5.287179487179487,0.451311234549823
62fbc99de5974ab918adfe5be9cdc39d8bdd496083c6102418fcb400b66ab7c7,0.6430555555555555,9.766666666666667,97,1,1,1.0,0,0,0,0,0.0,0.0,0.0,3.9505119453924906,0.0,0.0,0.0,1.0,4.628865979381444,21.38095238095238,27.799999999999955,0.618518518518518,0.3740740740740738,1.3466666666666658,0.6430555555555555,9.766666666666667,0.21649484536082475
6479d6647487c890b345d2cea8f6edc69fc1baf3e5ab43feb3314508ff2a7c30,22.686944444444443,71.06666666666666,757,11,6,0.5454545454545454,0,0,0,0,0.0,0.0,0.0,19.154080675422136,0.0,0.0,0.0,0.09090909090909091,9.417616250205555,11.741179538511552,23.299999999999997,0.3556397306397305,0.40042087542087496,1.44151515151515,2.0624494949494947,6.46060606060606,0.41115404673671824
6482f8aac9b8a983f05fe24556a43c9f0655890d96a0d36c88aa3d333c35b73b,4.211388888888888,10.15,109,4,2,0.5,0,0,0,0,0.0,0.0,0.0,24.894909688013133,0.0,0.0,0.0,0.0,10.646780303030303,12.897515527950311,26.25,0.28472222222222215,0.39409722222222215,1.41875,1.052847222222222,2.5375,0.39867424242424243
64de52a9d1c4480d5fc10dc386d109732105605e07fe93583f4abd8cef9a1c0c,97.74194444444444,144.61666666666667,1213,14,12,0.8571428571428571,1,0,0,0,0.010231022164372739,0.0,0.0,40.55214936037801,0.4148899389189812,0.0,0.0,0.0,31.94325317987629,36.62753244538301,58.86071428571428,0.5363284202569916,0.726917989417989,2.6169047619047605,6.98156746031746,10.329761904761906,0.676375072918048
650de61bcf345b9daf29a2a11e243021a6ce637ae75e49b1fb88679e3eaa7d70,61.16444444444444,152.7,1667,12,6,0.5,0,2,0,0,0.0,0.03269873564888824,0.0,24.033180528268936,0.0,0.7858546168958743,0.0,0.08333333333333333,12.115445439807898,15.722940308160053,32.42083333333333,0.39621913580246876,0.42129629629629545,1.516666666666664,5.097037037037037,12.725,0.43229848379187746
65ab4b4270c5bb1a5e89fdb0f1f1f39c24ad49a2790e835bd2daef0cd7beaa96,5.924166666666666,8.733333333333333,116,9,1,0.1111111111111111,0,0,0,0,0.0,0.0,0.0,40.70038167938931,0.0,0.0,0.0,0.4444444444444444,4.542181069958847,4.994331065759637,8.405555555555555,0.10493827160493825,0.14351851851851827,0.5166666666666657,0.6582407407407407,0.9703703703703703,0.21193415637860083
671a05986d592c160af3cdd8b34bd9cfd68390ee3f1b5f8968ac55f129742899,19.780694444444443,61.5,557,8,6,0.75,1,0,0,0,0.0505543424073697,0.0,0.0,19.298238482384825,0.9756097560975611,0.0,0.0,0.0,18.314718999221117,21.717959398914893,41.0625,0.7484743265993266,0.8510561342592593,3.0638020833333335,2.4725868055555553,7.6875,0.6235420582242617
6765e34232bf9f09cc0449355510ee90e288650ac1f6674b4667e9a0d84c6cb5,44.01208333333333,119.53333333333333,1270,5,5,1.0,0,0,0,0,0.0,0.0,0.0,22.091954824316787,0.0,0.0,0.0,0.4,23.50177165808213,38.66505126452495,77.03999999999998,0.6490608465608464,0.6953505291005289,2.503261904761904,8.802416666666666,23.906666666666666,0.6468472552766735
6786cd8da4b0f81fd7133072eea75c0bad7f728a309855704da000894a2c93a9,0.0,0.0,2,2,0,0.0,0,0,0,0,,,,,,,,0.0,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.5
68d8976f9371f6a1c02416d50769baddabd7e1d584aefa4608460236a4807694,14.588898935002195,81.88333333333334,2088,14,5,0.35714285714285715,0,0,0,0,0.0,0.0,0.0,10.690013467536717,0.0,0.0,0.0,0.07142857142857142,5.597368198741697,7.892110745741208,11.614285714285714,0.20006613756613753,0.1970072751322747,0.7092261904761891,1.042064209643014,5.848809523809524,0.3619899573822295
69854f03c6b6276279dfea318eb585caeaf8602701391dc0c52225a5692dd06e,11.84611111111111,21.383333333333333,264,9,1,0.1111111111111111,0,0,0,0,0.0,0.0,0.0,33.23928293063133,0.0,0.0,0.0,0.2222222222222222,3.8211805555555554,5.340740740740741,9.88888888888889,0.1111111111111111,0.1253858024691358,0.4513888888888889,1.3162345679012344,2.3759259259259258,0.3003472222222222
69cd864bfd156787049bb1b1882e3575f2d68fa8f00f1bd9521b3281700748e8,47.15361111111111,92.35,941,4,4,1.0,0,0,0,0,0.0,0.0,0.0,30.635805811225413,0.0,0.0,0.0,0.0,22.96418513918514,27.748942273613327,49.599999999999994,0.6030092592592589,0.7585648148148147,2.730833333333333,11.788402777777778,23.0875,0.7198450198450198
6a1a4c47b8e5bc4c35e5bcfe23a8aa87525a2998defd5a6ceb4661de3bdbc5ad,0.0,0.0,7,7,0,0.0,0,0,0,0,,,,,,,,0.2857142857142857,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.2857142857142857
6add18dafee00a485fbff6cd6277d59a3a27343478c97046ceef6e3e1cec8db5,0.0,0.0,1,1,0,0.0,0,0,0,0,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6b42e0fb223327e95b5a2e7dcfd5e8bec75d9a0d6a0395d3ac0501bb976c18af,34.73777777777777,41.650000000000006,413,2,2,1.0,0,0,0,0,0.0,0.0,0.0,50.0424169667867,0.0,0.0,0.0,0.0,38.655979543666405,44.20776830685781,69.0,0.7592592592592592,0.9002314814814814,3.2408333333333332,17.368888888888886,20.825000000000003,0.8321531602412798
6b56c4e96dff4e730670b9ba15e427056a65f085732319fa7fa0d7d1e57f05f4,38.394999999999996,169.3166666666667,1630,24,7,0.2916666666666667,2,0,0,0,0.05209011590050788,0.0,0.0,13.605866719165268,0.7087311743281818,0.0,0.0,0.20833333333333334,5.840814600110375,7.708534494511802,12.754166666666668,0.16130401234567895,0.1774909420289855,0.6389673913043477,1.5997916666666665,7.054861111111112,0.3057140900595448
6bd27f8b4d3972b2c4b03cd30d4d7717365703684f8dffa8a6e0498f4f9f7a62,17.066111111111113,63.916666666666664,635,11,7,0.6363636363636364,0,0,0,0,0.0,0.0,0.0,16.02033898305085,0.0,0.0,0.0,0.0,11.241925233960394,16.836691297100607,29.41363636363636,0.5213383838383837,0.5655723905723903,2.036060606060605,1.5514646464646467,5.8106060606060606,0.5195621864083869
6bfd7cb8ccf689c798a17480d3c689f65424f6b2f2084219998c8f38dd344a4d,70.37305555555557,46.7,475,1,1,1.0,1,1,0,0,0.01420998409271225,0.01420998409271225,0.0,90.41506067094933,1.284796573875803,1.284796573875803,0.0,0.0,97.3957894736842,104.9047619047619,162.0,0.7222222222222221,0.611111111111111,2.2,70.37305555555557,46.7,0.9284210526315789
6d471ea62dd45907c446249b66ed01aa7f188fb9fd45e60a0881522d95707515,30.63986111111111,150.31666666666666,1681,17,9,0.5294117647058824,2,0,0,0,0.06527444732034796,0.0,0.0,12.230125291052223,0.7983146690320435,0.0,0.0,0.23529411764705882,7.347586590467578,13.174702655698084,23.791176470588233,0.4671568627450977,0.5091911764705879,1.8330882352941162,1.80234477124183,8.842156862745098,0.3464512871821371
6ea574eac4969c3cfc484c95670515c9718f007535a8949fb736929e9e21852b,0.0,0.0,3,3,0,0.0,0,0,0,0,,,,,,,,0.3333333333333333,3.6666666666666665,3.6666666666666665,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,1.0
6eb17805d1df9a3a45a1ccda55bd3d28e62ef3bf5e84d6ef7f8a2953b08e1310,0.0,0.0,4,4,0,0.0,0,0,0,0,,,,,,,,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5
6f346b19357d04689aad2904614441cacd5164626e8ecb3e67af2d810d34eb22,54.31712437870771,89.16666666666667,1932,12,4,0.3333333333333333,0,2,0,0,0.0,0.036820800491124656,0.0,36.54984070342949,0.0,1.3457943925233644,0.0,0.3333333333333333,8.466772773377997,10.582368399410273,22.638888888888886,0.27449845679012347,0.3367792508417507,1.2124053030303028,4.526427031558976,7.430555555555556,0.4161235706416057
712067bcfee17e98f04764bada6f5f0a383007d97d44bf5a778d82cc4d7324bf,184.15652777777777,325.43333333333334,3298,22,14,0.6363636363636364,0,0,0,0,0.0,0.0,0.0,33.952857728157326,0.0,0.0,0.0,0.22727272727272727,19.026428539288123,22.18174973783186,42.724999999999994,0.5240214646464645,0.574731107369996,2.0690319865319857,8.370751262626262,14.792424242424243,0.562095381646123
72c61757e3c83d9072595de3a73fadfc601c953ae7060c4f259517110ded2dc6,5.9672222222222215,28.733333333333334,311,4,2,0.5,0,0,0,0,0.0,0.0,0.0,12.460556844547561,0.0,0.0,0.0,0.0,4.229366207722239,6.704885343968096,15.599999999999994,0.22634548611111097,0.20590277777777768,0.7412499999999995,1.4918055555555554,7.183333333333334,0.25390975755761747
7454c2535e2242869830e7bc85a011be64289ca873634e38e393867421a1b86a,26.583055555555557,41.96666666666667,418,5,3,0.6,0,0,0,0,0.0,0.0,0.0,38.005957108816524,0.0,0.0,0.0,0.0,21.582250772562475,25.74956736242884,46.8,0.5338888888888882,0.4814814814814817,1.733333333333333,5.316611111111111,8.393333333333334,0.5006326495851279
74ad5c03b648e68bf8d73f5f73ea763f20283b0f0231afa2a34229d117dce738,9.58361111111111,29.233333333333334,322,10,2,0.2,0,0,0,0,0.0,0.0,0.0,19.669897377423034,0.0,0.0,0.0,0.4,5.3062746413891455,6.676542341074361,10.3,0.14374999999999996,0.17527777777777748,0.6309999999999991,0.9583611111111111,2.9233333333333333,0.4471814445096888
7551592b406b46d1999b2373e996d1d903c35b6b8a0af32ac7c6dafe8aeb0462,18.30583333333333,1103.55,10615,2,0,0.0,0,0,0,0,0.0,0.0,0.0,0.9952879343935479,0.0,0.0,0.0,0.21440777528569901,0.8853098099752987,32.46551724137931,0.0,0.0,0.0,0.0,9.152916666666664,551.775,0.028129296234003804
7693849e38e1205e3b83e1eba71d9612a40813535bc36e8aaa74bb0c1440c9e0,20.84444444444444,47.78333333333333,522,11,1,0.09090909090909091,0,0,0,0,0.0,0.0,0.0,26.173700732472966,0.0,0.0,0.0,0.2727272727272727,2.712002840909091,3.1598746081504703,7.181818181818182,0.06641414141414141,0.07154882154882153,0.25757575757575757,1.8949494949494947,4.343939393939394,0.2590553977272727
77a1ddb4eccb78a72840d8955bc917e4db9847dffa5cd97c17cc492f10913e6b,47.35472222222222,150.0,1680,16,7,0.4375,4,2,0,0,0.08446887263384503,0.042234436316922516,0.0,18.94188888888889,1.6,0.8,0.0,0.125,12.729709083659047,15.113483834837009,26.85,0.5443989748677247,0.4711867559523808,1.6962723214285709,2.959670138888889,9.375,0.4866304748276592
7a24c258a204fc047f655e59426c024ae6a8e2d04677588feb6dff8cf2926416,88.98444444444445,142.06666666666666,1476,4,4,1.0,0,0,0,0,0.0,0.0,0.0,37.5814171750352,0.0,0.0,0.0,0.0,32.86121728136389,39.27588425864288,67.22500000000001,0.6125,0.6045138888888886,2.1762499999999987,22.246111111111112,35.516666666666666,0.7636316182036681
7a2d3463d3923b85eb91eae9726bc946914e82af5970949390a599f15b6e66ed,14.559583333333334,35.81666666666666,390,5,2,0.4,0,1,0,0,0.0,0.06868328420570644,0.0,24.39018147975803,0.0,1.6751977664029782,0.0,0.0,9.640015945050902,11.255569341053212,20.2,0.2224074074074073,0.23194444444444437,0.8349999999999997,2.911916666666667,7.163333333333332,0.5279467680608365
7a2e3534947a251c34ad7385925bed094a59552cfcf3a2a5e03aa9ec42223518,21.583055555555557,44.81666666666666,464,8,3,0.375,0,0,0,0,0.0,0.0,0.0,28.895128300483453,0.0,0.0,0.0,0.25,11.794862002138466,13.063526524737131,20.6125,0.132349537037037,0.16145833333333331,0.5812499999999999,2.6978819444444446,5.602083333333333,0.46238706228281207
7a39164c3d78cd83bef4644164341764db6c23c11a02e8bf099ef467b3381426,14.28388888888889,57.61666666666667,605,5,3,0.6,1,1,0,0,0.07000894558749172,0.07000894558749172,0.0,14.874746890367373,1.041365345675441,1.041365345675441,0.0,0.0,10.859414877061935,13.02599989526054,27.54,0.4018518518518518,0.42861111111111116,1.543,2.8567777777777783,11.523333333333333,0.4844148770619359
7a3ff606700b0b172839a40f7304e2b74c9d60fb840a0c336887b5d0538d2da3,0.0,0.0,9,9,0,0.0,0,0,0,0,,,,,,,,0.4444444444444444,2.111111111111111,2.111111111111111,2.111111111111111,0.0,0.0,0.0,0.0,0.0,0.5555555555555556
7a93d6790949db8548b834c3f3ca77c4caee102861122f7915b90205cfe2bf15,16.64861111111111,67.26666666666667,651,15,8,0.5333333333333333,0,1,0,0,0.0,0.06006507049303413,0.0,14.850099108027747,0.0,0.8919722497522299,0.0,0.06666666666666667,8.963918702672595,11.343608811218418,21.45333333333333,0.37882716049382686,0.4199382716049382,1.5117777777777777,1.1099074074074073,4.484444444444445,0.4816768291163605
7ad0909f9ddf735e5f993c996a6477e0f30c331d46719f1928ea95da1f9fd4fb,0.0,0.0,1,1,0,0.0,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7bee29710d8bdf30ee205dca3f89dc15f4fe2e4ad4245d3accb207855604b6f0,5.972777777777778,25.016666666666666,281,2,2,1.0,0,0,0,0,0.0,0.0,0.0,14.325116588940707,0.0,0.0,0.0,0.0,12.251011611541168,17.15555964653903,32.599999999999994,0.6175925925925922,0.6236111111111107,2.244999999999999,2.986388888888889,12.508333333333333,0.7038177339901477
7c33747904944d2ce5b9f58ca8d569e0e3cca6cc5eac708f4ac1ef22711cf7ce,38.886805555555554,163.3,1203,25,17,0.68,0,0,0,0,0.0,0.0,0.0,14.28786487038171,0.0,0.0,0.0,0.08,12.65967748318532,16.994479543492925,28.635999999999996,0.4858148148148147,0.5817314814814811,2.0942333333333325,1.5554722222222221,6.532,0.5214215176522405
7c4daee8b6b50fff11bdf8fddefb7bf3f6a1521a647dbc7c124783b8c1ee7c10,21.154166666666665,70.41666666666667,638,10,5,0.5,0,0,0,0,0.0,0.0,0.0,18.024852071005913,0.0,0.0,0.0,0.1,9.325351521796469,10.687170891461873,21.189999999999998,0.3561111111111108,0.330648148148148,1.190333333333333,2.1154166666666665,7.041666666666667,0.5204466451641137
7d1ffe43018da0aadd00a7ec63d1c93a3bf9679b905dae2e847fae2085ae08d0,0.0,0.0,1,1,0,0.0,0,0,0,0,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7d4ea25d13439dddb4a5316bb07259c4930f58c8f550084db6605b0d278aff9a,8.424166666666666,29.766666666666666,350,8,2,0.25,1,0,0,0,0.11870610347215353,0.0,0.0,16.98040313549832,2.015677491601344,0.0,0.0,0.0,4.524252136752137,5.773504056795132,11.125,0.2361111111111111,0.2443287037037036,0.879583333333333,1.0530208333333333,3.720833333333333,0.3223246082621083
7ea3a3144f4802b87fdb498fc3adb8df9a571e0d6ec7bd8c44c049fda923a16e,16.955,53.88333333333333,601,12,6,0.5,0,1,0,0,0.0,0.058979652020053085,0.0,18.879678317352305,0.0,1.1135168574079803,0.0,0.0,9.851617791356032,11.739708125323645,24.120833333333326,0.36064814814814783,0.4635372990915441,1.668734276729559,1.4129166666666666,4.490277777777778,0.4680958371102191
80ce1b84ebf8ca9ffe53e082f4102f990a6f09129a763764038146234cfee85c,47.08125,153.46666666666667,1671,16,10,0.625,0,0,0,0,0.0,0.0,0.0,18.407091659426584,0.0,0.0,0.0,0.125,13.210033633115293,16.968777090582414,31.906249999999996,0.36717096560846557,0.46556712962962954,1.6760416666666664,2.942578125,9.591666666666667,0.6091509582386717
81d1da4ef255b929e06af37d1053d98f8dc2755977fd2d62deeabacf9526955f,51.677499999999995,103.65,1094,8,2,0.25,2,0,0,0,0.038701562575588995,0.0,0.0,29.91461649782923,1.1577424023154848,0.0,0.0,0.0,8.879824588956712,10.205588239466927,19.25,0.24305555555555552,0.2251157407407407,0.8104166666666665,6.459687499999999,12.95625,0.4651926345510196
820c977123715d8453dc1f5b3fd2ff1a9d551312ca82994c679575cb62931f84,115.25416666666668,143.7,1554,3,3,1.0,1,0,0,0,0.008676475904703372,0.0,0.0,48.12282533054976,0.4175365344467641,0.0,0.0,0.0,33.84440584012467,36.111180289484885,75.33333333333333,0.6550925925925926,0.785648148148148,2.828333333333333,38.41805555555556,47.9,0.926916750337587
8249362844eec1ff210c07f12c49f9b5996e2731a540452b460b3f656af198d3,31.02916666666667,63.78333333333333,585,3,2,0.6666666666666666,1,0,0,0,0.03222774271518732,0.0,0.0,29.188659524431674,0.940684609354586,0.0,0.0,0.0,19.68914122914123,20.310119388481095,47.333333333333336,0.3688271604938273,0.37827932098765427,1.361805555555555,10.343055555555557,21.26111111111111,0.6457387057387057
834bbba47294a4e341a680eabb7cf63c93d0ba9e41d4e74f9ce06f1c2fea7e94,25.111944444444443,65.06666666666666,742,10,2,0.2,0,0,0,0,0.0,0.0,0.0,23.156506147540984,0.0,0.0,0.0,0.2,4.680920355571518,5.426388273519421,10.8,0.11203703703703702,0.14277777777777767,0.5139999999999997,2.5111944444444445,6.506666666666666,0.27083056478405315
83e14fc53504ab435b5af5d83441b6e075e0eed65e48d6b00440641b0c5394c3,1.8602777777777777,14.2,150,12,3,0.25,0,0,0,0,0.0,0.0,0.0,7.860328638497652,0.0,0.0,0.0,0.08333333333333333,5.512254901960784,7.760238095238095,10.424999999999999,0.17800925925925923,0.15419973544973542,0.5551190476190475,0.15502314814814813,1.1833333333333333,0.5435049019607843
84fe278be653b78ac114ce791d84af821b3b282b86ec8d2dccda843a3f57665e,34.34527777777778,42.3,484,1,1,1.0,0,0,0,0,0.0,0.0,0.0,48.716706067769906,0.0,0.0,0.0,1.0,48.34297520661157,53.17727272727273,83.0,0.5,0.5,1.8,34.34527777777778,42.3,0.9090909090909091
8538e45bf0d8e7f47326430e15bef82879aee4ac3780840d9dd095c7f35824e8,10.715277777777779,42.599999999999994,400,7,5,0.7142857142857143,0,0,0,0,0.0,0.0,0.0,15.09194053208138,0.0,0.0,0.0,0.0,13.328567486869204,16.465602070820307,28.971428571428568,0.4832341269841267,0.5595899470899467,2.014523809523808,1.5307539682539684,6.0857142857142845,0.5780505415809272
85577edda8de916dbd60dbdba601a855e14a72cfb7c289438b67cc8c2ea9ef01,63.77444444444444,215.86666666666665,2244,12,6,0.5,4,3,0,0,0.06272104813840446,0.047040786103803335,0.0,17.7260654725139,1.1117974058060531,0.8338480543545399,0.0,0.4166666666666667,9.254080089753822,11.800442310576193,23.341666666666658,0.38478009259259244,0.4139450056116722,1.4902020202020199,5.314537037037037,17.988888888888887,0.3873575792184159
8587f1d675203c97d90cc8570cd15eed8be9ddae51e50c70b9b1cae4d8763309,10.245833333333334,51.0,519,16,10,0.625,0,0,0,0,0.0,0.0,0.0,12.053921568627452,0.0,0.0,0.0,0.0,7.519944926135867,10.155491164490526,17.04375,0.43425925925925907,0.4451388888888888,1.6024999999999998,0.6403645833333333,3.1875,0.4607321783963549
880e50f0fc5d50db86b5ae9abdfa2e384b7169d2c4ff0acd7e5db422cac3db74,25.61736111111111,110.16666666666666,1018,11,9,0.8181818181818182,0,0,0,0,0.0,0.0,0.0,13.95196671709531,0.0,0.0,0.0,0.0,11.57482304446463,18.38836052078067,37.354545454545445,0.4983164983164982,0.53030303030303,1.909090909090908,2.32885101010101,10.015151515151514,0.508941638178635
881e85eed1705f1b49b11ea405d788e2a5861ca5d74b1083fed0cd08f63de521,19.589444444444442,64.55,649,6,4,0.6666666666666666,0,0,0,0,0.0,0.0,0.0,18.20862380583527,0.0,0.0,0.0,0.0,11.740722715405113,15.413886668218462,31.191666666666663,0.39830246913580236,0.4414089956745065,1.5890723844282235,3.264907407407407,10.758333333333333,0.6019601309074993
8890ef4b37650f78d51db1a56b35d4d87c594fcd50ed3634d8a2f3033c327606,0.0,0.0,5,5,0,0.0,0,0,0,0,,,,,,,,0.0,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.4
8890f6cee0b053eb38b31ed7ca438fe87521ef8ee7f15285b37f5a8ffcaf4d4a,15.563055555555554,32.06666666666666,345,9,3,0.3333333333333333,0,0,0,0,0.0,0.0,0.0,29.12006237006237,0.0,0.0,0.0,0.1111111111111111,10.132928714311694,12.051908263305322,20.444444444444443,0.23256172839506148,0.26172839506172835,0.9422222222222221,1.7292283950617282,3.5629629629629624,0.27952961144450506
88c9c65796ebf865f6ccdad5d0682f1daf7d94c271c75fff4b819f551fa06cc8,43.188611111111115,54.483333333333334,610,7,3,0.42857142857142855,1,0,0,0,0.023154252342760112,0.0,0.0,47.56163964515142,1.1012542061792596,0.0,0.0,0.0,20.47096612131461,22.039174823856246,36.214285714285715,0.3583333333333331,0.35648148148148145,1.2833333333333332,6.1698015873015875,7.783333333333333,0.5401662540726597
89e88bb78d0cd91a2ca58c06fdd6d9bb8fd641fd70badbee9fbbd0e388d75791,55.28722222222222,110.28333333333333,1252,13,4,0.3076923076923077,0,0,0,0,0.0,0.0,0.0,30.079189965241046,0.0,0.0,0.0,0.23076923076923078,6.085333479822201,7.899337485678711,16.65,0.21962250712250697,0.2326923076923075,0.8376923076923072,4.252863247863248,8.483333333333333,0.37841698422944836
8a206f15dbd3e8d34f10b1d0b16a778f827761e7befa026ed5afa07f6b3cd618,88.71694444444444,116.71666666666667,1249,10,7,0.7,1,0,0,0,0.01127180389566067,0.0,0.0,45.6063115807511,0.5140654005426245,0.0,0.0,0.0,25.076586228136406,29.977864035336218,53.275,0.5863910934744263,0.7424999999999998,2.672999999999999,8.871694444444444,11.671666666666667,0.5619285461878907
8a31321a4707437bf3345d5f9c872423aa83e6c904d450b37d441d4fb85ccabb,11.786944444444442,43.78333333333333,453,17,4,0.23529411764705882,0,0,0,0,0.0,0.0,0.0,16.15264560334983,0.0,0.0,0.0,0.17647058823529413,5.54040574748143,6.6722727813597,12.017647058823528,0.2305555555555555,0.28480392156862716,1.0252941176470578,0.6933496732026142,2.575490196078431,0.25170596616601343
